#name	value
uc012hec.1	751544
uc012hed.1	54651
uc012hee.1	54651
uc009slg.2	68355
uc009slh.2	68355
uc009sli.2	68355
uc009slj.1	54646
uc012hef.1	54646
uc009sln.1	54638
uc009slx.1	18824
uc009sly.1	54634
uc009slz.1	54634
uc009smf.1	54648
uc012hem.1	54633
uc009snd.1	54633
uc009sng.1	353283
uc009snh.2	15185
uc009snj.2	15185
uc009sni.2	15185
uc012hen.1	15185
uc009snl.1	14460
uc009snm.1	14460
uc009snn.1	69824
uc009snp.2	20937
uc009snr.1	20937
uc009snq.2	20937
uc009sns.2	22376
uc009snu.2	73447
uc009snv.2	73447
uc009snw.2	73447
uc009sny.2	19652
uc009snz.2	19652
uc009sob.2	19652
uc009soa.2	19652
uc009sod.2	19652
uc009soc.2	19652
uc009sof.2	209815
uc009sog.2	209815
uc009soh.2	209815
uc009soi.1	13595
uc009soj.2	53627
uc009sok.2	53627
uc009sol.2	53627
uc009som.2	53627
uc009son.2	53627
uc012heo.1	53627
uc009soo.1	54632
uc009sop.1	54632
uc009soq.1	54632
uc009sor.1	54632
uc009soz.2	387132
uc009spa.2	387132
uc012her.1	546263
uc009spb.1	278174
uc009spd.1	278174
uc009spc.2	631002
uc009spe.2	631002
uc009spj.1	434726
uc009spk.1	434727
uc009spl.1	100042782
uc009spv.2	13058
uc009spw.2	13058
uc009spx.2	333452
uc009spy.1	67117
uc012het.1	51795
uc009sqc.1	51795
uc009sqd.1	51795
uc009sqf.2	19893
uc009sqe.2	19893
uc009sqh.2	19893
uc009sqg.2	19893
uc012heu.1	19893
uc009sqi.2	19893
uc009sqj.2	19893
uc009sqq.2	71458
uc009sqr.2	71458
uc009sqs.2	71458
uc009sqt.2	71458
uc009squ.1	71458
uc009sqv.1	71458
uc009sqy.1	69155
uc009sra.1	26896
uc009sqz.1	26896
uc009srb.1	26896
uc009src.1	26896
uc009srd.1	26896
uc009sro.1	12361
uc009srp.1	12361
uc012hez.1	12361
uc012hfa.1	12361
uc009srq.1	12361
uc009srr.1	12361
uc009srx.2	67395
uc009ssb.2	109731
uc009ssc.1	17986
uc009sse.2	74405
uc009ssf.1	72018
uc009ssg.1	72018
uc012hfb.1	75905
uc009ssp.1	75905
uc012hfc.1	723827
uc012hfd.1	723828
uc009sst.1	236727
uc009ssu.1	236727
uc009ste.2	104130
uc009stx.2	20964
uc009stw.2	20964
uc009sub.1	18636
uc012hfg.1	13712
uc009suc.1	13712
uc009sud.1	13712
uc009sue.1	22294
uc009suf.1	22294
uc009suj.2	319535
uc009sui.2	319535
uc009suk.1	319535
uc009sum.1	245368
uc012hfh.1	629024
uc009sut.1	67455
uc009suu.1	67455
uc009suv.1	67455
uc012hfj.1	546272
uc009svb.1	100043216
uc009svc.1	546282
uc009svd.2	100039550
uc012hfk.1	100039550
uc009svg.1	382277
uc009vfe.1	100038977
uc009svi.1	382275
uc009svj.1	100039065
uc012hfm.1	664829
uc009svk.2	100039120
uc012hfl.1	100039030
uc012hfn.1	619991
uc009svm.2	100039550
uc009svn.2	100039550
uc009svo.2	100039550
uc012hfo.1	100039550
uc009svt.2	100039550
uc009svu.2	100039550
uc009svw.2	100039550
uc009svx.2	100039550
uc009svz.2	100039550
uc009swa.2	100039550
uc009swe.2	100039550
uc009swf.2	100039550
uc009swr.2	100039550
uc009sws.2	100039550
uc009swu.1	630022
uc009swx.2	100040606
uc012hfr.1	74851
uc009swy.2	668960
uc009sxp.1	338351
uc012hft.1	338351
uc012hfv.1	77644
uc009sxt.2	77644
uc009sxw.1	77286
uc009sxy.2	56526
uc009sxx.2	56526
uc009sxz.2	56526
uc009sya.2	56526
uc009syd.1	104369
uc009syc.1	67248
uc009sye.1	68134
uc009syf.1	68134
uc009syh.1	434756
uc009syi.1	54405
uc009syk.1	194854
uc009syl.1	385343
uc009szc.1	636177
uc012hgg.1	546294
uc012hgi.1	434766
uc009sze.1	664608
uc012hgh.1	434758
uc012hgj.1	434758
uc009szf.1	622301
uc009szi.1	434768
uc009szj.1	104384
uc009szk.1	194735
uc009szm.1	194738
uc009szn.1	382282
uc009szr.2	245386
uc009szs.2	245386
uc009szy.1	16784
uc009szv.1	16784
uc009szw.1	16784
uc009szx.1	16784
uc009szz.1	16784
uc012hgl.1	72584
uc009tab.1	72584
uc009taa.2	72584
uc009tac.2	72584
uc009tag.2	59048
uc012hgm.1	664704
uc009tap.1	331401
uc009tao.1	331401
uc009taq.1	331401
uc009tbc.1	23963
uc009tbd.1	23963
uc009tbe.1	23963
uc009tbf.1	245403
uc009tbh.2	245404
uc009tbg.2	245404
uc009tbk.1	245405
uc009tbp.1	93761
uc009tbl.2	93761
uc009tbm.2	93761
uc009tbn.2	93761
uc009tbo.2	93761
uc009tbq.1	93761
uc009tbu.1	30878
uc009tbz.1	208884
uc009tbx.2	208884
uc009tby.1	208884
uc009tce.2	56501
uc012hgs.1	56501
uc009tcf.1	26926
uc009tcg.1	26926
uc009tch.1	26926
uc009tcj.1	208968
uc009tck.1	208968
uc009tcl.1	208968
uc009tcm.2	208968
uc009tcn.2	208968
uc009tcs.1	236781
uc009tcu.1	209005
uc009tcv.1	209224
uc009tcw.1	209224
uc012hgt.1	209224
uc009tcx.1	209224
uc009tcy.1	209224
uc009tcz.1	209224
uc009tdf.1	236785
uc012hgu.1	209268
uc009tdg.2	209268
uc009tdi.1	209268
uc009tdh.2	209268
uc009tdj.2	209268
uc009tdk.1	257978
uc009tdl.1	258385
uc009tdm.1	258289
uc009tdo.1	103012
uc009tdp.1	103012
uc012hgw.1	103012
uc012hgv.1	103012
uc009tdn.2	103012
uc009tdq.2	103012
uc012hgz.1	385354
uc009tds.1	72065
uc009tdt.1	171170
uc009tdu.1	171170
uc009tdv.1	171170
uc009tdw.1	50786
uc009tdx.1	50786
uc009tdy.1	50786
uc009tdz.1	50786
uc009tea.1	50786
uc009tec.1	83563
uc009ted.1	74279
uc012hha.1	74279
uc012hhb.1	14735
uc012hhc.1	751531
uc009teg.2	14734
uc009teh.2	14734
uc012hhd.1	723852
uc012hhe.1	723942
uc012hhf.1	387195
uc012hhg.1	723923
uc012hhh.1	100124431
uc012hhi.1	751866
uc009tej.1	751866
uc009tek.1	751866
uc009tel.1	751866
uc012hhj.1	751532
uc012hhk.1	723869
uc012hhl.1	723938
uc012hhm.1	723901
uc012hhn.1	723910
uc012hho.1	723879
uc012hhp.1	723907
uc009tet.1	56096
uc009teu.1	56096
uc009tev.2	78755
uc009tew.2	78755
uc009tey.2	78755
uc009tex.2	78755
uc009tfa.1	70380
uc009tfb.1	70380
uc009tfe.2	66158
uc009tff.1	553127
uc009tfj.2	75514
uc009tfk.1	333473
uc009tfl.1	22441
uc009tfm.1	22441
uc012hhu.1	331416
uc012hhv.1	331416
uc009tfz.1	331416
uc009tgi.1	270599
uc009tgj.1	236792
uc009tgp.1	320923
uc009tgq.1	320923
uc009thc.2	73341
uc012hhy.1	73341
uc009the.1	73341
uc009thd.2	73341
uc009thf.1	73341
uc009thk.1	353374
uc009thg.2	19655
uc009thi.2	19655
uc009thj.2	19655
uc009thh.2	19655
uc009thn.2	245424
uc012hhz.1	100124476
uc009tht.1	14168
uc009thu.1	14168
uc009thv.1	14168
uc009thx.2	109904
uc009thy.2	109904
uc009thz.2	109904
uc012hia.1	320940
uc012hic.1	751545
uc009tia.1	320940
uc009tib.1	320940
uc009tic.1	320940
uc012hib.1	320940
uc009tid.1	631784
uc009vff.1	20675
uc012hid.1	631990
uc009tim.2	627470
uc009tio.1	245446
uc009tip.1	245446
uc012hih.1	100049546
uc012hii.1	100124496
uc012hij.1	100049548
uc012hik.1	100124462
uc012hil.1	100124493
uc012him.1	723939
uc012hin.1	100049545
uc012hio.1	723887
uc012hip.1	100124480
uc012hiq.1	100124479
uc012hir.1	100124460
uc012his.1	100124478
uc012hit.1	723873
uc012hiu.1	100124464
uc012hiv.1	100124473
uc012hiw.1	100124441
uc012hix.1	100124473
uc012hiy.1	723888
uc012hja.1	382217
uc009tis.1	66780
uc012hjc.1	387197
uc012hjd.1	723918
uc012hje.1	100124449
uc012hjf.1	100038638
uc009tja.2	627927
uc012hjk.1	74305
uc012hjl.1	15931
uc009tjg.1	619303
uc009tjh.1	236848
uc009tji.1	236848
uc012hjm.1	236848
uc009tka.2	171486
uc009tjz.2	171486
uc012hju.1	723894
uc012hjv.1	723919
uc009tkm.1	14404
uc009tkn.1	14404
uc009tko.1	236852
uc012hjw.1	100316827
uc012hjx.1	100124463
uc009tkp.2	14396
uc009tkt.1	26370
uc009tku.1	26370
uc012hjz.1	385377
uc009tlb.1	434794
uc009tld.2	22445
uc009tle.1	574438
uc009tlg.1	574405
uc009tll.1	72891
uc009tlm.1	72891
uc009tln.1	22446
uc009tlo.1	27084
uc009tlt.2	24102
uc009tlu.1	73738
uc009tlv.1	73738
uc009tmc.2	93843
uc009tmd.2	93843
uc009tme.2	93843
uc009tmj.1	27061
uc009tmp.1	15929
uc009tmq.1	15929
uc009tmt.1	245469
uc009tmu.1	245469
uc009tmv.1	16728
uc009tmw.1	16728
uc012hkj.1	171207
uc012hkk.1	171207
uc009tne.2	171207
uc012hkl.1	171207
uc009tnb.2	171207
uc009tna.2	171207
uc009tnd.2	171207
uc009tnc.2	171207
uc009tnf.2	171207
uc009tnh.2	56292
uc009tng.2	56292
uc009tni.2	56292
uc009tnj.2	19703
uc009tnk.2	19703
uc012hkm.1	19703
uc009tnl.1	15161
uc009tnm.1	15161
uc009tnn.2	16179
uc009tnp.2	16179
uc009tnr.2	16179
uc009tnq.2	16179
uc009tno.2	16179
uc012hkn.1	16179
uc009tns.1	16179
uc012hko.1	751533
uc009tnt.1	17257
uc009tnu.1	17257
uc012hkq.1	385380
uc009tny.1	192176
uc009tnz.1	192176
uc009tof.2	69537
uc012hkr.1	69537
uc009toq.1	66192
uc009tor.1	66192
uc009tos.2	27643
uc009tot.2	27643
uc012hkv.1	27643
uc012hkw.1	27643
uc012hkx.1	27643
uc012hky.1	27643
uc009tou.1	214601
uc009tov.1	214601
uc009tox.2	66294
uc009tow.2	66294
uc009toy.1	14381
uc009tpg.1	628456
uc009tpi.1	434797
uc009tpm.1	210710
uc009tpn.1	210710
uc009tpp.1	17524
uc009tpq.1	17524
uc009tpr.1	17524
uc009tps.1	434800
uc009tpt.2	14069
uc012hlb.1	14069
uc012hlc.1	14069
uc009tpv.1	17763
uc009tpw.1	17763
uc009tpx.1	17763
uc009tqe.1	67790
uc012hld.1	74396
uc009tqh.2	74396
uc009tqi.2	102866
uc009tqj.2	102866
uc009tqk.2	102866
uc012hlf.1	74987
uc012hlg.1	628893
uc009tqp.1	19108
uc009tqq.1	19108
uc009tqr.1	54192
uc009tqu.1	18249
uc012hlh.1	236874
uc012hli.1	546336
uc012hlj.1	546336
uc009tqx.2	546336
uc009tqy.2	546336
uc009tqz.1	667736
uc009tra.1	636104
uc009trb.2	71967
uc009trc.2	71967
uc009trf.1	245492
uc009trk.2	100502723
uc009trv.1	14933
uc009trw.1	14933
uc009trx.1	14933
uc009try.1	14933
uc009tse.1	434903
uc012hlm.1	245502
uc012hln.1	331461
uc009tsf.2	331461
uc012hlo.1	100316809
uc012hlp.1	18630
uc012hlq.1	18630
uc012hlr.1	245511
uc009tsk.2	74271
uc012hlv.1	17145
uc009tsm.1	17145
uc009tsn.1	215641
uc009tss.2	18968
uc012hly.1	18968
uc009tst.1	18968
uc009tsu.1	18968
uc009tsx.1	236900
uc012hma.1	22764
uc009tsz.1	22764
uc009tta.1	22764
uc012hmb.1	22764
uc009ttb.1	22764
uc009ttc.1	26905
uc009ttd.1	26905
uc012hmf.1	94275
uc009ttn.1	94275
uc009ttr.1	668171
uc009tts.2	270624
uc009ttt.1	236915
uc009ttu.1	236915
uc012hmg.1	236915
uc009ttw.1	236915
uc009ttv.1	236915
uc009ttx.2	72345
uc009tty.1	70392
uc009ttz.1	245522
uc012hmh.1	245522
uc012hmi.1	245522
uc009tuc.1	76386
uc012hmj.1	76130
uc009tud.1	76130
uc009tui.1	278180
uc009tuj.1	245525
uc012hml.1	245525
uc009tus.2	245527
uc012hmm.1	245527
uc009tut.2	245527
uc009tuu.2	245527
uc009tux.1	94190
uc009tuy.1	94190
uc009tuz.1	94190
uc012hmn.1	94190
uc009tvb.1	94190
uc009tva.1	94190
uc009tvj.1	100038584
uc012hmo.1	100038584
uc009tvk.1	18744
uc009tvl.1	18744
uc009tvm.1	18744
uc009tvx.1	245532
uc009twc.1	57385
uc009twe.1	72621
uc009twf.1	72621
uc009twg.1	72621
uc009tws.2	83558
uc012hmv.1	83558
uc009twt.1	11989
uc009twu.1	11989
uc009twv.2	55988
uc012hmw.1	55988
uc009tww.2	55988
uc009txa.1	245536
uc009txb.1	245536
uc009txc.1	16186
uc009txd.1	16186
uc012hmy.1	56364
uc009txl.2	56364
uc009txn.2	56364
uc009txo.2	56364
uc009txm.2	56364
uc009txp.2	56364
uc009txq.1	56364
uc009tye.1	12766
uc009tyi.2	331474
uc012hna.1	331474
uc009tyk.2	236930
uc009tyl.1	20102
uc009tym.1	20102
uc009tyn.1	12705
uc009tyo.1	12705
uc009typ.1	70315
uc009tyq.1	70315
uc009tyr.1	18679
uc009tys.1	18679
uc009tyt.1	18679
uc012hnb.1	668339
uc009tyz.1	71083
uc009tza.1	71083
uc009tzb.1	73300
uc009tzc.2	70887
uc009tze.2	70887
uc009tzd.2	70887
uc012hnc.1	331480
uc009tzi.2	17954
uc009tzh.1	75106
uc009tzj.1	75106
uc009tzo.1	213742
uc009tzp.1	213742
uc012hnf.1	100124494
uc012hng.1	751546
uc009tzv.1	78878
uc009tzt.2	78878
uc009tzu.2	78878
uc009tzw.2	78878
uc012hni.1	621381
uc009tzy.1	20502
uc009tzz.1	19820
uc009uaa.1	19820
uc012hnj.1	751535
uc009uab.1	245555
uc009uac.1	245555
uc009uad.1	245555
uc009uae.1	245555
uc009uah.1	11306
uc009uaf.2	11306
uc009uag.2	11306
uc009uaj.2	108672
uc009uak.1	272790
uc009uao.1	71445
uc009ual.2	71445
uc009uam.2	71445
uc012hnk.1	71445
uc009uan.2	71445
uc009uar.2	71445
uc009uap.2	71445
uc009uaq.2	71445
uc009uaw.1	279610
uc012hnl.1	723861
uc009uax.2	100043213
uc009uay.2	100043213
uc012hnm.1	100043213
uc009ubd.1	22589
uc009ubg.1	22589
uc009ube.1	22589
uc009ubf.1	22589
uc009ubb.1	22589
uc009ubi.2	67075
uc009ubh.2	67075
uc009ubj.2	67075
uc009ubq.2	407786
uc009ubp.2	407786
uc009ubr.1	331491
uc009ubs.1	333564
uc009ubt.1	58861
uc009ubu.1	58861
uc009ubw.1	213436
uc009ucg.1	16431
uc009ucj.2	67028
uc009ucl.1	213450
uc009ucm.1	382236
uc009ucn.1	382236
uc009ucs.1	50887
uc009ucx.1	67071
uc009ucy.1	67071
uc009ucz.1	67071
uc009uda.1	67071
uc009udb.1	245596
uc009udc.1	245596
uc009udi.2	73809
uc009udm.1	69693
uc009udn.1	12662
uc012hob.1	12662
uc009uec.2	100039551
uc009uel.1	54561
uc009vfh.1	100038941
uc009uep.1	100038941
uc009ueq.1	237029
uc012hod.1	214308
uc009uew.2	279653
uc009uex.2	279653
uc009ufa.1	56496
uc009ufe.1	27359
uc009uff.1	27359
uc009ufg.1	27359
uc009ufh.1	27359
uc009ufl.1	237038
uc009ufm.1	237038
uc009ufo.1	331524
uc009ufn.1	237038
uc009ufr.2	215201
uc009ufq.2	215201
uc009ufs.2	215201
uc009ugc.2	74469
uc009ugd.1	30058
uc009uge.2	12229
uc009ugg.1	11605
uc012hom.1	278097
uc009ugp.2	67416
uc009ugs.2	67416
uc009ugr.2	67416
uc009ugq.2	67416
uc009ugt.1	83454
uc009ugu.1	83454
uc009ugv.1	83454
uc009ugw.1	215693
uc009ugx.1	215693
uc009ugy.1	215693
uc012hon.1	215693
uc009uhb.1	100040635
uc009uhc.2	66104
uc012hor.1	170722
uc009uhg.1	170722
uc009uhh.1	170722
uc012hos.1	75829
uc009uhi.2	71841
uc009uhj.1	78478
uc009uia.2	12069
uc009uib.1	245610
uc012hou.1	66684
uc009uie.2	66684
uc009uif.1	331532
uc009uig.1	19716
uc009uin.1	245615
uc012hox.1	56397
uc009uiu.2	56397
uc012hoy.1	56397
uc009uiv.1	56397
uc012hoz.1	56397
uc009uiw.2	56397
uc012hpa.1	56397
uc009uiz.2	14657
uc009ujb.2	14657
uc009uje.1	319642
uc009ujg.1	399591
uc009ujh.1	399591
uc009uji.1	666244
uc012hpc.1	67062
uc009ujn.1	67062
uc009ujj.2	67062
uc009ujo.2	67062
uc009ujp.1	67062
uc009ujs.1	13984
uc009ujw.1	67944
uc009uka.2	331535
uc009ukb.2	331535
uc012hpd.1	331535
uc009ukk.2	622473
uc009ukm.2	75746
uc012hpk.1	75746
uc009ukn.2	75746
uc009uko.2	75746
uc009ukt.1	237073
uc009ukp.2	237073
uc009ukq.2	237073
uc012hpl.1	237073
uc009ukr.2	237073
uc009uks.2	237073
uc009uku.2	237073
uc009ukv.2	279706
uc009ukz.1	14605
uc009ula.1	14605
uc009ulc.1	14605
uc009ulb.1	14605
uc009ulg.1	83555
uc009ulj.2	53380
uc012hpo.1	53380
uc009ulm.1	94216
uc012hpp.1	94216
uc009ulp.1	16370
uc009ulq.1	245650
uc009ult.1	66240
uc012hpr.1	50790
uc009ulu.1	50790
uc009ulv.1	50790
uc009ulw.1	50790
uc012hps.1	50790
uc009umb.1	56068
uc009umc.1	56068
uc009ume.2	83453
uc009umf.2	83453
uc009umk.2	12338
uc009uml.2	12338
uc009ump.2	13193
uc009umo.2	13193
uc009umq.2	13193
uc009umn.1	13193
uc009umm.1	13193
uc012hpx.1	100039436
uc009umv.1	22067
uc009umw.1	22067
uc009umz.1	237091
uc009una.1	27494
uc009unb.1	27494
uc012hqe.1	16165
uc009unf.1	16165
uc009ung.1	16165
uc012hqf.1	113857
uc009uni.1	210297
uc009unj.1	210297
uc009unk.1	210297
uc012hql.1	333588
uc012hqn.1	382245
uc009uof.2	382245
uc009uog.2	382245
uc012hqm.1	382245
uc009uoh.2	382245
uc009uol.1	77622
uc009uom.1	77622
uc012hqo.1	77622
uc009uon.1	77622
uc009uoi.1	77622
uc009uop.1	56191
uc012hqp.1	56191
uc009uor.1	56191
uc009uoq.1	56191
uc009uos.2	80884
uc009uot.2	80884
uc009uov.2	237107
uc009uou.2	237107
uc012hqq.1	69499
uc009uox.2	69499
uc009uoy.2	69499
uc012hqr.1	331547
uc009uoz.1	331547
uc009upv.1	66611
uc009uqf.1	52808
uc009uqg.1	52808
uc009uqh.1	70771
uc009uqj.1	110380
uc009uqk.1	110380
uc009uql.1	110380
uc009uqm.1	110380
uc009uqq.1	75625
uc009uqy.1	207474
uc009uqz.1	207474
uc009urd.1	78092
uc009ure.1	78092
uc009urf.1	78092
uc009urg.1	667256
uc009uri.1	434881
uc012hqy.1	100040937
uc009urj.1	17142
uc009urk.2	17139
uc009url.1	17144
uc009urm.1	17138
uc009urn.1	17141
uc009uro.2	17137
uc009urp.1	73347
uc009urq.1	20229
uc009urr.1	20229
uc009uru.1	53381
uc009urv.1	53381
uc009urw.1	211612
uc009ury.1	18675
uc009urz.1	20603
uc012hrb.1	100073351
uc009usa.1	270669
uc009usb.1	270669
uc012hra.1	100073351
uc009usc.1	270669
uc009ush.1	245684
uc009usi.1	245684
uc009utc.1	18597
uc009uto.1	237178
uc009utp.1	237178
uc009uts.1	382253
uc009utt.2	414089
uc009utr.2	382253
uc009uuc.1	195727
uc012hrh.1	195727
uc009uud.1	194590
uc009uue.1	194590
uc012hri.1	194590
uc009uuj.1	353170
uc009uuk.1	353170
uc009uuh.1	353170
uc009uui.1	353170
uc009uul.1	353170
uc009uum.1	353170
uc012hrj.1	100499528
uc009uun.2	67043
uc009uus.1	12309
uc009uut.1	12309
uc009uuu.1	14829
uc009uuv.1	74264
uc009uuz.2	22184
uc009uva.2	22184
uc009uvb.2	56078
uc009uvd.1	20438
uc009uvj.2	12169
uc009uvt.2	76763
uc009uvu.2	76763
uc009uvv.2	76763
uc009uvw.2	76763
uc009uvx.2	76763
uc009uvy.2	76763
uc009uwb.1	237213
uc009uwr.2	237222
uc009uwu.1	56382
uc009uwv.1	245695
uc009uww.1	54156
uc012hrm.1	667794
uc009uwx.1	19241
uc009uwy.1	170744
uc009uwz.1	170743
uc012hrn.1	170743
uc009uxa.1	170743
uc009uxb.1	170743
uc009uxc.1	170743
uc009uxd.1	110639
uc009uxf.1	333605
uc009uxg.1	333605
uc009uxi.1	17692
uc009uxh.1	17692
uc009uxr.1	11704
uc009uxs.2	11704
uc009uxt.2	11704
uc009uxu.1	11704
uc009uxx.2	15159
uc012hro.1	15159
uc009uxv.1	15159
uc009uyb.1	66747
uc012hrp.1	66747
uc009uyi.1	654820
uc008fwd.1	353242
uc008fwe.1	353242
uc008fwf.2	12894
uc008fwg.1	17771
uc008fwh.1	17771
uc008fwi.1	17771
uc012bfv.1	17771
uc008fwt.1	72056
uc008fwu.1	72056
uc008fwv.1	72056
uc008fww.2	225888
uc008fwy.2	225888
uc008fwz.2	225888
uc008fxa.2	225888
uc012bfy.1	225888
uc008fxb.2	225888
uc008fxc.2	225888
uc008fxd.1	12660
uc008fxe.1	12660
uc008fxf.1	12660
uc008fxi.1	12660
uc008fxg.1	12660
uc008fxh.1	12660
uc008fxr.2	54445
uc008fxs.2	54445
uc012bfz.1	54445
uc008fxt.1	54445
uc008fxw.2	621603
uc008fxx.1	71670
uc008fxy.1	71670
uc008fxz.1	71670
uc012bgb.1	109575
uc012bga.1	109575
uc008fya.1	109575
uc008fyb.1	66387
uc008fyc.1	66387
uc008fyd.1	60425
uc008fyj.1	29866
uc012bgc.1	29866
uc008fyl.2	29866
uc008fym.1	52004
uc008fyn.2	18739
uc008fyo.2	18739
uc012bgd.1	66990
uc008fyr.1	66990
uc008fys.1	66990
uc008fyt.1	66990
uc008fyu.1	66990
uc008fyv.1	66990
uc008fyx.1	269053
uc008fyz.1	23789
uc008fyy.1	23789
uc008fza.1	19265
uc008fzg.1	19045
uc008fzj.1	56708
uc008fzk.1	56708
uc008fzl.1	56708
uc008fzm.2	69745
uc008fzn.2	69745
uc008gaf.2	18563
uc008gag.2	18563
uc008gao.1	20743
uc008gan.1	20743
uc008gaq.1	66704
uc008gar.1	66704
uc012bgk.1	66704
uc008gas.1	66704
uc008gbb.1	399599
uc008gbc.1	56464
uc008gbd.1	56464
uc008gbh.2	70605
uc012bgp.1	70605
uc008gbg.2	70605
uc008gbi.2	70605
uc008gbt.2	66419
uc008gbv.2	13340
uc012bgs.1	13340
uc008gbx.1	108902
uc008gby.1	108902
uc008gbz.1	107392
uc008gca.1	225870
uc008gcb.1	70445
uc008gcd.1	68090
uc008gco.2	545276
uc008gcp.1	225865
uc008gct.1	69860
uc008gcv.2	414115
uc012bgv.1	74931
uc008gcx.2	74931
uc012bgw.1	74931
uc008gda.2	107242
uc008gdb.2	107242
uc008gdc.1	14283
uc008gde.1	58249
uc008gdj.1	58249
uc008gdf.1	58249
uc008gdi.1	58249
uc008gdg.1	58249
uc008gdh.1	58249
uc008gdl.2	58859
uc012bgy.1	58859
uc008gdq.2	12631
uc008gdv.1	381201
uc008gdw.1	381201
uc008gdx.1	68209
uc008gee.1	19697
uc008gef.1	19697
uc008get.1	26403
uc012bhb.1	26403
uc008geu.1	16530
uc008gfe.1	16998
uc008gff.1	16998
uc008gfg.1	16998
uc008gfr.1	107375
uc008gfq.1	107375
uc008gfs.1	107375
uc008ggo.1	74126
uc008ggp.1	74126
uc008ggm.2	74126
uc008ggn.2	74126
uc008ggs.2	14109
uc008ggt.2	14109
uc008ggu.2	14109
uc008ggv.1	29805
uc008ghe.2	433215
uc008ghf.2	433215
uc008ghh.1	67849
uc008ghi.1	67849
uc008ghk.1	381204
uc008ghp.1	74481
uc008ghq.1	74481
uc012bhj.1	622554
uc008ghr.2	622554
uc008ghs.1	170458
uc008ghw.1	329015
uc008ghu.1	329015
uc008ghv.1	329015
uc008ghx.2	723957
uc012bhk.1	387187
uc008ghz.1	13660
uc008gia.2	240505
uc008gib.2	17283
uc008gid.2	17283
uc008gic.2	17283
uc012bhl.1	17283
uc008gij.1	26412
uc008gie.1	26412
uc008gif.1	26412
uc008gig.1	26412
uc008gih.1	26412
uc008gii.1	26412
uc008gin.1	22668
uc008gik.2	22668
uc008gim.2	22668
uc008gil.2	22668
uc008gio.1	19309
uc008giq.1	19395
uc008gir.1	19395
uc008gip.1	19395
uc008gis.1	19395
uc008git.1	18190
uc008gix.1	18190
uc008giu.1	18190
uc008giv.1	18190
uc008giw.1	18190
uc012bhm.1	18190
uc008giy.1	18190
uc008gjd.2	67674
uc008gje.2	67674
uc008gjf.1	67674
uc008gjn.1	12015
uc008gjo.1	12015
uc008gjs.1	18938
uc012bhs.1	107328
uc008gka.2	107328
uc012bhr.1	107328
uc008gkg.2	107227
uc008gkn.1	104383
uc008gko.1	104383
uc008gkp.1	104383
uc008gkz.2	108899
uc008gla.1	108899
uc012bhw.1	109168
uc008glg.2	109168
uc008glh.1	225845
uc008gli.1	225845
uc008glj.1	225845
uc008glm.1	66727
uc008gln.1	66727
uc008gmc.2	19879
uc012bia.1	19879
uc008gmd.2	19879
uc008gme.2	18399
uc008gmg.2	12669
uc008gmf.2	12669
uc012bid.1	100127111
uc008gmj.2	83673
uc008gmk.2	83673
uc008gml.1	83673
uc008gmm.1	107071
uc012bie.1	107071
uc008gmn.2	74307
uc008gmo.2	56389
uc008gmp.2	56389
uc008gmr.1	53319
uc008gms.1	66836
uc008gmw.2	100039957
uc008gnb.1	75291
uc008gnc.1	75291
uc008gng.1	68693
uc008gni.2	14705
uc008gnj.2	14705
uc008gnk.2	14705
uc008gnl.2	14705
uc008gnm.1	68852
uc008gnn.1	68852
uc008gnp.1	225896
uc008gnq.1	225896
uc008gno.1	225896
uc008gnt.1	66276
uc008gnu.2	109077
uc008gnv.1	14376
uc008gny.1	14376
uc008gnw.1	14376
uc008gnx.1	14376
uc012bif.1	14376
uc012big.1	14376
uc008gnz.1	72727
uc008goa.1	72727
uc008gob.1	72727
uc008god.1	225898
uc008goe.1	225898
uc008gof.1	23942
uc012bih.1	70044
uc008gog.1	70044
uc008goh.1	70044
uc008goi.1	67160
uc008goj.1	66395
uc008gok.1	66395
uc008gol.1	66395
uc012bii.1	66395
uc008got.1	14319
uc008gov.1	74760
uc008gow.1	74760
uc008gox.1	74760
uc008goy.1	74760
uc008goz.1	60527
uc008gpd.2	76267
uc008gpe.2	76267
uc008gpi.2	69038
uc008gpj.2	69038
uc012bin.1	54525
uc008gpp.2	54525
uc008gpq.2	54525
uc008gpw.2	269061
uc008gpx.2	269061
uc008gpy.2	269061
uc008gqa.2	269061
uc008gpz.2	269061
uc008gqi.1	225912
uc008gqg.1	225912
uc008gqh.1	225912
uc008gqj.1	225912
uc008gqm.1	13194
uc008gqo.2	71768
uc008gqn.2	71768
uc008gqr.1	107305
uc008gqs.1	107305
uc008gqt.1	107305
uc012bip.1	107305
uc012biq.1	403202
uc008gqw.2	403202
uc008gra.2	65221
uc008grb.1	65221
uc008grf.1	28000
uc008grg.1	28000
uc008gri.1	14764
uc008gsc.2	64380
uc012biw.1	64380
uc008gsd.1	60361
uc008gse.1	60361
uc008gsf.1	60361
uc008gsg.2	73656
uc008gsh.2	73656
uc012bix.1	666926
uc008gsk.1	69774
uc008gsl.1	66607
uc008gsv.1	225923
uc012biz.1	225923
uc008gsw.1	14603
uc008gsx.1	94063
uc008gtg.1	258405
uc008gth.2	225929
uc008gti.2	225929
uc008gtj.1	76303
uc008gtk.1	76303
uc008gts.1	258409
uc008gtu.1	258681
uc008gtv.1	258680
uc008gty.1	258679
uc008gtz.1	258678
